,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight
44,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1.0,114104,90.8,0.9330534,10360643,9667033.0,0.96126
45,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,B1G185,JP3711200000,B1G1854,8304.T,,AOZORA BANK,JP,JPY,Tokio Stock Exchange,8355,,,1.0,2755645,424.0,0.0082598,1168393480,9650696.0,0.95963
46,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,461075,DE0008430026,5294121,MUVGn.DE,,MUENCHENER RUECK,DE,EUR,XETRA (DE),8538,,,1.0,53748,179.0,1.0,9620892,9620892.0,0.95667
47,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,634295,NZFBUE0001S0,6341606,FBU.NZ,,Fletcher Building Ltd.,NZ,NZD,NZX,2353,,,1.0,1754173,8.28,0.6555014,14524552,9520864.0,0.94672
48,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,636586,AU000000GPT8,6365866,GPT.AX,,GPT Group,AU,AUD,ASX,8672,,,1.0,2638533,5.0,0.7191142,13192665,9487033.0,0.94336
49,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,T.PWF,CA73927C1005,2697864,PWF.TO,,Power Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1.0,376539,36.1,0.696185,13593058,9463283.0,0.941
50,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,KSS,US5002551043,2496113,KSS.N,,Kohl's Corp.,US,USD,New York Stock Exchange,5371,,,1.0,262350,38.56,0.9299298,10116216,9407371.0,0.93544
51,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1.0,262365,35.6,1.0,9340194,9340194.0,0.92876
52,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,012715,GB0002634946,0263494,BAES.L,,BAE SYSTEMS,GB,GBP,LSE,2717,,,1.0,1249699,6.49,1.1497558,8110547,9325148.0,0.92726
53,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1.0,54718,170.1,1.0,9307532,9307532.0,0.92551
54,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,553397,CH0008742519,5533976,SCMN.S,,SWISSCOM,CH,CHF,SIX Swiss Exchange,6535,,,1.0,21308,458.2,0.9330534,9763326,9109704.0,0.90584
55,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,491134,FR0000124711,B1YY4B3,UNBP.AS,,UNIBAIL-RODAMCO,FR,EUR,EURONEXT (NL),8672,,,1.0,41630,218.7,1.0,9104481,9104481.0,0.90532
56,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,8355,,,1.0,623895,21.86,0.6660895,13638345,9084358.0,0.90332
57,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,407228,ES0113900J37,5705946,SAN.MC,,BCO SANTANDER,ES,EUR,SIBE,8355,,,1.0,1606865,5.636,1.0,9056291,9056291.0,0.90053
58,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1.0,402519,32.06,0.696185,12904759,8984100.0,0.89335
59,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1.0,190963,50.24,0.9299298,9593981,8921729.0,0.88715
60,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1.0,226078,42.42,0.9299298,9590229,8918240.0,0.8868
61,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353,,,1.0,774709,12.26,0.9299298,9497932,8832410.0,0.87826
62,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,8355,,,1.0,694333,19.01,0.6660895,13199270,8791895.0,0.87424
63,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,8355,,,1.0,106657,117.12,0.696185,12491668,8696512.0,0.86475
64,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,LTD,US5017971046,B9M2WX3,LB.N,,L BRANDS INC,US,USD,New York Stock Exchange,5371,,,1.0,184222,50.46,0.9299298,9295842,8644481.0,0.85958
65,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1.0,453368,27.21,0.696185,12336143,8588238.0,0.85398
66,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1.0,455582,18.79,1.0,8560386,8560386.0,0.85121
67,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1.0,180026,50.38,0.9299298,9069710,8434193.0,0.83867
68,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,238495,CA39138C1068,2384951,GWO.TO,,Great-West Lifeco Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1.0,324106,37.22,0.696185,12063225,8398237.0,0.83509
69,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,591264,CH0018294154,B012877,PSPN.S,,PSP SWISS PROPERTY,CH,CHF,SIX Swiss Exchange,8633,,,1.0,96416,91.65,0.9330534,8836526,8244951.0,0.81985
70,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1.0,240382,36.8,0.9299298,8846058,8226213.0,0.81799
71,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,0573,,,1.0,1763900,6.85,0.6660895,12082715,8048170.0,0.80028
72,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,0533,,,1.0,125325,68.53,0.9299298,8588522,7986723.0,0.79417
73,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1.0,104632,81.18,0.9299298,8494026,7898848.0,0.78543
74,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1.0,196733,57.03,0.696185,11219683,7810975.0,0.7767
75,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1.0,142282,77.29,0.696185,10996976,7655930.0,0.76128
76,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,DH,US87612E1064,2259101,TGT.N,,Target Corp.,US,USD,New York Stock Exchange,5373,,,1.0,149585,54.37,0.9299298,8132936,7563060.0,0.75204
77,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),2771,,,1.0,230182,31.865,1.0,7334749,7334749.0,0.72934
78,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1.0,172331,44.13,0.9299298,7604967,7072085.0,0.70322
79,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1.0,179982,56.0,0.696185,10078992,7016843.0,0.69773
80,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1.0,230233,45.35,0.6660895,10441067,6954685.0,0.69155
81,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1.0,99689,100.05,0.696185,9973884,6943669.0,0.69045
82,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1.0,96416,76.09,0.9299298,7336293,6822238.0,0.67838
83,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,AEP,US0255371017,2026242,AEP.N,,American Electric Power Co. In,US,USD,New York Stock Exchange,7535,,,1.0,109873,66.13,0.9299298,7265901,6756778.0,0.67187
84,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,IGL,US61945C1036,B3NPHP6,MOS.N,,Mosaic Co.,US,USD,New York Stock Exchange,1357,,,1.0,245876,29.25,0.9299298,7191873,6687937.0,0.66502
85,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,PE,US30161N1019,2670519,EXC.N,,Exelon Corp.,US,USD,New York Stock Exchange,7535,,,1.0,201638,35.54,0.9299298,7166215,6664076.0,0.66265
86,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,SCG,US80589M1027,2545844,SCG.N,,Scana Corp.,US,USD,New York Stock Exchange,7575,,,1.0,106064,67.43,0.9299298,7151896,6650761.0,0.66133
87,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,ETN,IE00B8KQN827,B8KQN82,ETN.N,,EATON CORP. PLC,US,USD,New York Stock Exchange,2727,,,1.0,94158,73.37,0.9299298,6908372,6424301.0,0.63881
88,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,RJR,US7617131062,2429090,RAI.N,,Reynolds American Inc.,US,USD,New York Stock Exchange,3785,,,1.0,110826,62.01,0.9299298,6872320,6390775.0,0.63548
89,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,AVZ,BMG491BT1088,B28XP76,IVZ.N,,INVESCO Ltd.,US,USD,New York Stock Exchange,8771,,,1.0,218052,31.09,0.9299298,6779237,6304214.0,0.62687
90,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,B15F66,TH0902010014,B15F664,TBEV.SI,,Thai Beverage PCL,SG,SGD,Singapore Exchange,3533,,,1.0,9892282,0.94,0.6660895,9298745,6193796.0,0.61589
91,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1.0,65996,100.23,0.9299298,6614779,6151280.0,0.61166
92,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,MO,US02209S1033,2692632,MO.N,,Altria Group Inc.,US,USD,New York Stock Exchange,3785,,,1.0,86428,75.58,0.9299298,6532228,6074514.0,0.60403
93,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723,,,1.0,118224,53.09,0.9299298,6276512,5836716.0,0.58038
94,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1.0,355941,17.57,0.9299298,6253883,5815673.0,0.57829
95,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,DRI,US2371941053,2289874,DRI.N,,Darden Restaurants Inc.,US,USD,New York Stock Exchange,5757,,,1.0,80619,76.86,0.9299298,6196376,5762195.0,0.57297
96,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,CUM,US2310211063,2240202,CMI.N,,Cummins Inc.,US,USD,New York Stock Exchange,2753,,,1.0,37506,154.29,0.9299298,5786801,5381318.0,0.5351
97,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,INTC,US4581401001,2463247,INTC.OQ,,Intel Corp.,US,USD,NASDAQ,9576,,,1.0,162168,35.43,0.9299298,5745612,5343016.0,0.53129
98,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,MRK,US58933Y1055,2778844,MRK.N,,Merck & Co. Inc.,US,USD,New York Stock Exchange,4577,,,1.0,87574,64.11,0.9299298,5614369,5220969.0,0.51915
99,2017-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2884.49,100,1005667077,348647,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1.0,49436,109.12,0.9299298,5394456,5016466.0,0.49882
0,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,079087,GB0007908733,0790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,7535,,,1.0,1431991,12.195,1.1379154,17463130,19871565.0,2.00016
1,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,1757,,,1.0,6244988,4.75,0.6247463,29663693,18532282.0,1.86536
2,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,616400,HK0008011667,6574071,0008.HK,,PCCW,HK,HKD,Hong Kong Stock Exchange,6535,,,1.0,37977955,4.64,0.1034083,176217711,18222373.0,1.83416
3,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,643557,HK0004000045,6435576,0004.HK,,Wharf (Holdings) Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1.0,6256904,27.9,0.1034083,174567622,18051741.0,1.81699
4,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,608545,AU000000TLS2,6087289,TLS.AX,,Telstra Corp. Ltd.,AU,AUD,ASX,6535,,,1.0,8532153,3.35,0.6247463,28582713,17856944.0,1.79738
5,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,8355,,,1.0,919126,29.34,0.6247463,26967157,16847631.0,1.69579
6,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,ASX,8355,,,1.0,2458580,10.43,0.6247463,25642989,16020363.0,1.61252
7,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,037178,GB0009252882,0925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,4577,,,1.0,1077181,13.018,1.1379154,14022742,15956694.0,1.60611
8,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,618107,BMG5485F1692,6286257,0494.HK,,Li & Fung Ltd.,HK,HKD,Hong Kong Stock Exchange,3763,,,1.0,35903279,4.27,0.1034083,153307001,15853215.0,1.5957
9,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,024282,GB00BDR05C01,BDR05C0,NG.L,,NATIONAL GRID,GB,GBP,LSE,7575,,,1.0,1804159,7.659,1.1379154,13818054,15723776.0,1.58267
10,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,064623,GB00B39J2M42,B39J2M4,UU.L,,UNITED UTILITIES GRP,GB,GBP,LSE,7577,,,1.0,1993843,6.902,1.1379154,13761504,15659428.0,1.57619
11,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1.0,9393714,2.67,0.615612,25081216,15440297.0,1.55413
12,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,080341,GB00B03MM408,B03MM40,RDSb.L,,ROYAL DUTCH SHELL B,GB,GBP,LSE,0537,,,1.0,608589,22.015,1.1379154,13398087,15245889.0,1.53457
13,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,642012,SG1M51904654,6420129,CMLT.SI,,CAPITALAND MALL TRUST MGMT,SG,SGD,Singapore Exchange,8672,,,1.0,11805465,2.08,0.615612,24555367,15116579.0,1.52155
14,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,6575,,,1.0,6673836,3.48,0.615612,23224949,14297558.0,1.43911
15,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,524918,PTEDP0AM0009,4103596,EDP.LS,,EDP ENERGIAS DE PORTUGAL,PT,EUR,EURONEXT (PT),7537,,,1.0,4725933,3.007,1.0,14210881,14210881.0,1.43039
16,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,8775,,,1.0,1642807,13.75,0.6247463,22588596,14112142.0,1.42045
17,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,407684,IT0000072626,4076847,ISPn.MI,,INTESA SANPAOLO RNC,IT,EUR,Milan,8355,,,1.0,4060785,3.175,1.0,12892992,12892992.0,1.29774
18,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,656835,BMG668971101,6568353,0659.HK,,NWS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,2357,,,1.0,8159012,15.16,0.1034083,123690622,12790637.0,1.28743
19,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1.0,4681819,4.19,0.6247463,19616822,12255537.0,1.23357
20,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1.0,10069882,1.96,0.615612,19736969,12150315.0,1.22298
21,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,098952,GB0009895292,0989529,AZN.L,,ASTRAZENECA,GB,GBP,LSE,4577,,,1.0,209557,48.475,1.1379154,10158276,11559258.0,1.16349
22,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,7535,,,1.0,1580326,69.75,0.1034083,110227739,11398463.0,1.14731
23,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,594176,CH0008038389,B083BH4,SPSN.S,,SWISS PRIME SITE,CH,CHF,SIX Swiss Exchange,8633,,,1.0,141936,91.15,0.8529149,12937466,11034558.0,1.11068
24,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353,,,1.0,1223481,11.01,0.81103,13470526,10925001.0,1.09965
25,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1.0,618802,17.645,1.0,10918761,10918761.0,1.09902
26,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,481334,SE0000148884,4813345,SEBa.ST,,SKANDINAVISKA ENSKILDA BK A,SE,SEK,OMX (SE),8355,,,1.0,1131012,96.32,0.099263,108939076,10813620.0,1.08844
27,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1.0,473173,27.41,0.81103,12969672,10518793.0,1.05876
28,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1.0,39352,309.7,0.8529149,12187314,10394742.0,1.04628
29,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,663376,HK0017000149,6633767,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1.0,8571744,11.72,0.1034083,100460840,10388485.0,1.04565
30,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,3785,,,1.0,454721,2979.0,0.0076638,1354613859,10381490.0,1.04494
31,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,491134,FR0000124711,B1YY4B3,UNBP.AS,,UNIBAIL-RODAMCO,FR,EUR,EURONEXT (NL),8672,,,1.0,54402,190.6,1.0,10369021,10369021.0,1.04369
32,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,8532,,,1.0,657479,15.69,1.0,10315846,10315846.0,1.03834
33,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,556582,FR0000121964,7582556,LOIM.PA,,KLEPIERRE,FR,EUR,EURONEXT (FR),8672,,,1.0,305612,33.4,1.0,10207441,10207441.0,1.02742
34,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1.0,284846,44.17,0.81103,12581648,10204094.0,1.02709
35,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1.0,340807,36.58,0.81103,12466720,10110884.0,1.01771
36,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,606558,AU000000ANZ3,6065586,ANZ.AX,,Australia & New Zealand Bankin,AU,AUD,ASX,8355,,,1.0,573081,28.01,0.6247463,16051999,10028427.0,1.00941
37,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,012715,GB0002634946,0263494,BAES.L,,BAE SYSTEMS,GB,GBP,LSE,2717,,,1.0,1514706,5.818,1.1379154,8812560,10027947.0,1.00936
38,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),6535,,,1.0,396331,25.14,1.0,9963761,9963761.0,1.0029
39,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,490541,FR0000120271,B15C557,TOTF.PA,,TOTAL,FR,EUR,EURONEXT (FR),0537,,,1.0,215152,46.195,1.0,9938947,9938947.0,1.0004
40,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,774563,FR0000064578,7745638,FDR.PA,,FONCIERE DES REGIONS,FR,EUR,EURONEXT (FR),8671,,,1.0,110388,89.8,1.0,9912842,9912842.0,0.99777
41,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1.0,1195397,79.65,0.1034083,95213371,9845853.0,0.99103
42,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,076764,GB00B019KW72,B019KW7,SBRY.L,,SAINSBURY (J),GB,GBP,LSE,5337,,,1.0,3672926,2.334,1.1379154,8572609,9754904.0,0.98187
43,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1.0,2318629,6.72,0.6247463,15581187,9734289.0,0.9798
44,2018-03-19,SDGP,STXG18SD100 EUR P,Price,EUR,2648.65,100,993498161,375096,636586,AU000000GPT8,6365866,GPT.AX,,GPT Group,AU,AUD,ASX,8672,,,1.0,3244346,4.79,0.6247463,15540417,9708818.0,0.97724
