,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,check,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Mcap
150,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1,394712,,19.295,1,7615968,7615968,0.0087908,2/28/2020,16256500.48,40641251.2,PASS,0.008933,1,7739178.436
151,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572,,,1,199537,,40.78,0.9294113,8137119,7562730,0.0087293,2/28/2020,133398903.4,333497258.5,PASS,0.008870,1,7685035.529
152,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1,614799,,12.28,1,7549732,7549732,0.0087143,2/28/2020,41571870.85,103929677.1,PASS,0.008855,1,7671829.941
153,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1,206458,,39.22,0.9294113,8097283,7525706,0.0086866,2/28/2020,163994785.2,409986963,PASS,0.008827,1,7647443.624
154,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1,1104850,,6.76,1,7468786,7468786,0.0086209,2/28/2020,8377515.956,20943789.89,PASS,0.008760,1,7589603.151
155,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1,647683,,17.84,0.6392637,11554665,7386478,0.0085259,2/28/2020,20873975.14,52184937.85,PASS,0.008664,1,7505967.765
156,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1,246607,,46.72,0.6392637,11521479,7365263,0.0085014,2/28/2020,136686931.9,341717329.8,PASS,0.008639,1,7484398.639
157,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1,10405275,,1.11,0.6365981,11549855,7352616,0.0084868,2/28/2020,11794382.97,29485957.43,PASS,0.008624,1,7471545.201
158,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1,652590,,17.62,0.6392637,11498636,7350660,0.0084845,2/28/2020,44377556.31,110943890.8,PASS,0.008622,1,7469520.344
159,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CCL,PA1436583006,2523044,CCL.N,,Carnival Corp.,US,USD,New York Stock Exchange,5759,,,1,654654,,12,0.9294113,7855848,7301314,0.0084276,2/28/2020,269899322.6,674748306.5,PASS,0.008564,1,7419427.15
160,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,942868,,63.75,0.1198344,60107835,7202986,0.0083141,2/28/2020,61479490.71,153698726.8,PASS,0.008449,1,7319504.873
161,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,413366,FR0000131104,7309681,BNPP.PA,,BNP PARIBAS,FR,EUR,EURONEXT (FR),8355,,,1,283104,,25.425,1,7197919,7197919,0.0083082,2/28/2020,191279362.9,478198407.3,PASS,0.008443,1,7314310.675
162,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,NOB,US9497461015,2649100,WFC.N,,Wells Fargo & Co.,US,USD,New York Stock Exchange,8355,,,1,301020,,25.25,0.9294113,7600755,7064228,0.0081539,2/28/2020,950782691.8,2376956730,PASS,0.008286,1,7178469.201
163,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,27290,,271,0.9458949,7395590,6995451,0.0080745,2/28/2020,156271454.7,390678636.8,PASS,0.008205,1,7108567.626
164,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,79398,,94.77,0.9294113,7524548,6993400,0.0080722,2/28/2020,630718318.4,1576795796,PASS,0.008203,1,7106542.769
165,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,635532,,17.13,0.6365981,10886663,6930429,0.0079995,2/28/2020,6616633.076,16541582.69,PASS,0.008129,1,7042539.689
166,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEN,US3546131018,2350684,BEN.N,,Franklin Resources Inc.,US,USD,New York Stock Exchange,8771,,,1,485519,,15.3,0.9294113,7428441,6904077,0.0079691,2/28/2020,100048796.5,250121991.3,PASS,0.008098,1,7015776.366
167,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,52347,,131.74,1,6896194,6896194,0.00796,2/28/2020,257451957.5,643629893.8,PASS,0.008089,1,7007764.976
168,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,145452,,50.31,0.9294113,7317690,6801144,0.0078503,2/28/2020,738456602.7,1846141507,PASS,0.007977,1,6911188.115
169,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,128856,,55.8,0.9458949,7190165,6801140,0.0078503,2/28/2020,111485814.8,278714537,PASS,0.007977,1,6911188.115
170,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,187235,,56.24,0.6392637,10530096,6731508,0.0077699,2/28/2020,133758269,334395672.5,PASS,0.007896,1,6840406.167
171,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,220687,,32.62,0.9294113,7198810,6690655,0.0077227,2/28/2020,256445560.2,641113900.5,PASS,0.007848,1,6798852.586
172,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,850877,,65,0.1198344,55307005,6627682,0.00765,2/28/2020,26238013.62,65595034.05,PASS,0.007774,1,6734849.506
173,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,248365,,28.49,0.9294113,7075919,6576439,0.0075909,2/28/2020,795166811.7,1987917029,PASS,0.007714,1,6682819.492
174,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2022898,,5.01,0.6365981,10134719,6451743,0.007447,2/28/2020,11675168.4,29187921,PASS,0.007567,1,6556133.892
175,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,555578,,12.1,0.9294113,6722494,6247962,0.0072117,2/28/2020,130593374.2,326483435.5,PASS,0.007328,1,6348982.246
176,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,750943,,12.97,0.6392637,9739731,6226256,0.0071867,2/28/2020,108909908,272274770,PASS,0.007303,1,6326972.934
177,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,134162,,72.25,0.6392637,9693205,6196514,0.0071524,2/28/2020,227345201.9,568363004.8,PASS,0.007268,1,6296776.158
178,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CMA,US2003401070,2212870,CMA.N,,Comerica Inc.,US,USD,New York Stock Exchange,8355,,,1,242412,,27.34,0.9294113,6627544,6159714,0.0071099,2/28/2020,98915035.71,247287589.3,PASS,0.007225,1,6259360.327
179,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,267049,,24.16,0.9294113,6451904,5996472,0.0069215,2/28/2020,54589035.65,136472589.1,PASS,0.007033,1,6093498.151
180,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,340551,,18.59,0.9294113,6330843,5883957,0.0067916,2/28/2020,161082167.7,402705419.3,PASS,0.006901,1,5979137.765
181,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US10NA,US37045V1008,B665KZ5,GM.N,,GENERAL MOTORS,US,USD,New York Stock Exchange,3353,,,1,354589,,17.6,0.9294113,6240766,5800239,0.006695,2/28/2020,319535644.4,798839111,PASS,0.006803,1,5894093.783
182,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,131167,,47.28,0.9294113,6201576,5763815,0.0066529,2/28/2020,182496829.1,456242072.8,PASS,0.006761,1,5857030.102
183,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,2159019,,4.99,0.5349169,10773505,5762930,0.0066519,2/28/2020,31924043.02,79810107.55,PASS,0.006759,1,5856149.729
184,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,New York Stock Exchange,8355,,,1,379756,,15.87,0.9294113,6026728,5601309,0.0064653,2/28/2020,133727062.8,334317657,PASS,0.006570,1,5691872.224
185,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,110194,,50.1,1,5520719,5520719,0.0063723,2/28/2020,12083043.7,30207609.25,PASS,0.006475,1,5609997.583
186,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,318627,,18.55,0.9294113,5910531,5493314,0.0063407,2/28/2020,156374757.2,390936893,PASS,0.006443,1,5582177.812
187,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US112Q,US56585A1025,B3K3L40,MPC.N,,MARATHON PETROLEUM,US,USD,New York Stock Exchange,537,,,1,350416,,16.62,0.9294113,5823914,5412811,0.0062478,2/28/2020,321494803.2,803737008,PASS,0.006349,1,5500391.208
188,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VNO,US9290421091,2933632,VNO.N,,Vornado Realty Trust,US,USD,New York Stock Exchange,8671,,,1,189349,,30.61,0.9294113,5795973,5386843,0.0062178,2/28/2020,76418670.62,191046676.6,PASS,0.006318,1,5473980.034
189,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,210896,,38.73,0.6392637,8168002,5221507,0.006027,2/28/2020,60637089.93,151592724.8,PASS,0.006124,1,5306004.964
190,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,129065,,43.23,0.9294113,5579480,5185632,0.0059855,2/28/2020,291516047.9,728790119.8,PASS,0.006082,1,5269469.506
191,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,83975,,64.15,0.9294113,5386996,5006735,0.005779,2/28/2020,300765512.4,751913781,PASS,0.005872,1,5087672.588
192,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,3429982,,2.29,0.6365981,7854659,5000261,0.0057716,2/28/2020,25042238.3,62605595.75,PASS,0.005865,1,5081157.831
193,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,213839,,35.56,0.6392637,7604115,4861035,0.0056109,2/28/2020,54361475.16,135903687.9,PASS,0.005702,1,4939681.973
194,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,140459,,36.86,0.9294113,5177319,4811859,0.0055541,2/28/2020,155927714,389819285,PASS,0.005644,1,4889676.816
195,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,65217,,76.81,0.9294113,5009318,4655717,0.0053739,2/28/2020,139623217.3,349058043.3,PASS,0.005461,1,4731033.694
196,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,152750,,47.27,0.6392637,7220493,4615799,0.0053278,2/28/2020,46682353.26,116705883.2,PASS,0.005414,1,4690448.523
197,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,75960,,65.35,0.9294113,4963986,4613585,0.0053253,2/28/2020,141761038.6,354402596.5,PASS,0.005411,1,4688247.592
198,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,317410,,13.7,0.9294113,4348517,4041561,0.004665,2/28/2020,220657740.8,551644352,PASS,0.004740,1,4106937.64
199,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,3777753,,1.795,0.5349169,6781067,3627307,0.0041868,2/28/2020,19236298.8,48090747,PASS,0.004255,1,3685943.518
200,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,55102010,,,1,2065669,,19.16,0.6493929,39578218,25701814,0.0252221,2/26/2021,121105607.9,302764019.8,PASS,0.025263,1,25743266.21
201,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,ASX,40401010,,,1,5700744,,5.93,0.6493929,33805412,21952994,0.0215433,2/26/2021,10066975.91,25167439.78,PASS,0.021578,1,21988450.88
202,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,20103015,,,1,1246175,,13.02,1.1610357,16225199,18838035,0.0184864,2/26/2021,125248020.4,313120051,PASS,0.018516,1,18868385.92
203,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,3679136,,46.3,0.1079133,170343997,18382383,0.0180393,2/26/2021,13170002.66,32925006.65,PASS,0.018068,1,18412047.46
204,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,ASX,40401030,,,1,541458,,51.84,0.6493929,28069183,18227928,0.0178877,2/26/2021,14760951.75,36902379.38,PASS,0.017917,1,18257314.93
205,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,LSE,30301010,,,1,5506289,,2.721,1.1610357,14982612,17395348,0.0170707,2/26/2021,35983888.47,89959721.18,PASS,0.017098,1,17423433.2
206,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,65101015,,,1,1021108,,14.265,1.1610357,14566106,16911769,0.0165961,2/26/2021,37305528.74,93263821.85,PASS,0.016623,1,16939026.5
207,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,LSE,30202015,,,1,1519111,,8.83,1.1610357,13413750,15573843,0.0152832,2/26/2021,8457114.939,21142787.35,PASS,0.015308,1,15598997.95
208,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,45103010,,,1,946732,,2122,0.0077115,2008965304,15492136,0.015203,2/26/2021,101985844.8,254964612,PASS,0.015228,1,15517140.77
209,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT (FR),15102015,,,1,1439641,,10.485,1,15094636,15094636,0.0148129,2/26/2021,80204406.37,200511015.9,PASS,0.014837,1,15118980.1
210,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),15102015,,,1,825107,,17.92,1,14785917,14785917,0.01451,2/26/2021,13528235.99,33820589.98,PASS,0.014533,1,14809821.26
211,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT (NL),30301010,,,1,350152,,40.89,1,14317715,14317715,0.0140505,2/26/2021,31773813.52,79434533.8,PASS,0.014073,1,14340826.57
212,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,65101010,,,1,3444923,,6.75,0.6013953,23253230,13984383,0.0137234,2/26/2021,8800197.966,22000494.92,PASS,0.013746,1,14006967.68
213,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,3232970,,40,0.1079133,129318800,13955218,0.0136948,2/26/2021,20637830.72,51594576.8,PASS,0.013717,1,13977776.72
214,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,14279935,,1.55,0.6254497,22133899,13843640,0.0135853,2/26/2021,8048030.778,20120076.95,PASS,0.013607,1,13866014.11
215,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokio Stock Exchange,30301010,,,1,1580150,,1086,0.0077115,1716042900,13233265,0.0129863,2/26/2021,46983981.12,117459952.8,PASS,0.013007,1,13254636.93
216,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,65101015,,,1,530681,,29.07,0.8380825,15426897,12929012,0.0126877,2/26/2021,104991018.5,262477546.3,PASS,0.012708,1,12949866.93
217,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokio Stock Exchange,50101010,,,1,1013787,,1636,0.0077115,1658555532,12789951,0.0125512,2/26/2021,13612792.04,34031980.1,PASS,0.012571,1,12810546.42
218,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,10453173,,11.2,0.1079133,117075538,12634008,0.0123982,2/26/2021,5308549.864,13271374.66,PASS,0.012418,1,12654384.97
219,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,550743,,33.53,0.6689411,18466413,12352942,0.0121224,2/26/2021,45306240.07,113265600.2,PASS,0.012142,1,12372886.09
220,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,8303472,,2.36,0.6254497,19596194,12256434,0.0120277,2/26/2021,49178916.73,122947291.8,PASS,0.012047,1,12276229.3
221,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,60101035,,,1,2594158,,4.619,1,11982416,11982416,0.0117588,2/26/2021,40297717.99,100744295,PASS,0.011778,1,12001773
222,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,484651,IT0003497176,7634402,TLITn.MI,,TELECOM ITALIA RNC,IT,EUR,Milan,15102015,,,1,25729676,,0.4624,1,11897402,11897402,0.0116754,2/26/2021,13067337.4,32668343.5,PASS,0.011694,1,11916649.7
223,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokio Stock Exchange,30101010,,,1,358495,,4302,0.0077115,1542245490,11893026,0.0116711,2/26/2021,186240840.6,465602101.5,PASS,0.011690,1,11912260.85
224,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,6102644,,3.08,0.6254497,18796144,11756042,0.0115366,2/26/2021,24682879.78,61707199.45,PASS,0.011555,1,11774981.66
225,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8520239,,2.18,0.6254497,18574121,11617178,0.0114004,2/26/2021,25545943.4,63864858.5,PASS,0.011419,1,11635967.35
226,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP407J,JP3117700009,BH0VTS2,7167.T,,MEBUKI FINANCIAL GROUP,JP,JPY,Tokio Stock Exchange,30101010,,,1,5243909,,287,0.0077115,1505001883,11605822,0.0113892,2/26/2021,11364016.75,28410041.88,PASS,0.011408,1,11624535.92
227,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,1409162,,75.9,0.1079133,106955396,11541910,0.0113265,2/26/2021,28532747.83,71331869.58,PASS,0.011345,1,11560540.35
228,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,625134,JP3500610005,6421553,8308.T,,Resona Holdings Inc.,JP,JPY,Tokio Stock Exchange,30101010,,,1,2992788,,493.9,0.0077115,1478137993,11398661,0.0111859,2/26/2021,35870981.37,89677453.43,PASS,0.011204,1,11417035.12
229,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,625024,JP3885780001,6591014,8411.T,,Mizuho Financial Group Inc.,JP,JPY,Tokio Stock Exchange,30101010,,,1,847032,,1701.5,0.0077115,1441224948,11114006,0.0109066,2/26/2021,101099889.3,252749723.3,PASS,0.010924,1,11131963.92
